filename,compound_name,area,compound_name_IS,area_IS,bmis_area,result_column
230831_Std_H2OinMatrix_2,"Glycine betaine 0(15N), 0(13C)",2845201.0,"Arsenobetaine, 13C2",328226112.0,0.008668417581596921,4272559.31366566
230831_Std_H2OinMatrix_3,"Glycine betaine 0(15N), 0(13C)",2340571.0,"Arsenobetaine, 13C2",321697600.0,0.007275686856227712,3586099.0023006964
230831_Poo_G5_NFEX-CatEx_Full1,"Glycine betaine 0(15N), 1(13C)",7779366.0,"Arsenobetaine, 13C2",558859392.0,0.013920077413676176,6861039.612006393
230831_Poo_G5_NFEX-CatEx_Full10,"Glycine betaine 0(15N), 1(13C)",362092.0,"Arsenobetaine, 13C2",537262592.0,0.0006739572145756242,332185.4475793233
230831_Poo_G5_NFEX-CatEx_Full11,"Glycine betaine 0(15N), 1(13C)",7425060.0,"Arsenobetaine, 13C2",530295616.0,0.014001737476177816,6901288.879800853
230831_Poo_G5_NFEX-CatEx_Full2,"Glycine betaine 0(15N), 1(13C)",75883.0,"Arsenobetaine, 13C2",532988064.0,0.00014237279429957366,70173.84690703682
230831_Poo_G5_NFEX-CatEx_Full3,"Glycine betaine 0(15N), 1(13C)",7467217.0,"Arsenobetaine, 13C2",527539360.0,0.014154805434802058,6976734.245242434
230831_Poo_G5_NFEX-CatEx_Full4,"Glycine betaine 0(15N), 1(13C)",386120.0,"Arsenobetaine, 13C2",534713696.0,0.0007221060595388228,355917.4371902645
230831_Poo_G5_NFEX-CatEx_Full5,"Glycine betaine 0(15N), 1(13C)",7600870.0,"Arsenobetaine, 13C2",550112256.0,0.01381694357305866,6810206.175899211
230831_Poo_G5_NFEX-CatEx_Full6,"Glycine betaine 0(15N), 1(13C)",357114.0,"Arsenobetaine, 13C2",524432928.0,0.00068095266512327,335633.4214579797
230831_Poo_G5_NFEX-CatEx_Full7,"Glycine betaine 0(15N), 1(13C)",307244.0,"Arsenobetaine, 13C2",531548032.0,0.0005780173784934641,284897.85023576353
230831_Poo_G5_NFEX-CatEx_Full8,"Glycine betaine 0(15N), 1(13C)",380665.0,"Arsenobetaine, 13C2",547324608.0,0.0006955013431444325,342804.2907885951
230831_Poo_G5_NFEX-CatEx_Full9,"Glycine betaine 0(15N), 1(13C)",284303.0,"Arsenobetaine, 13C2",534909408.0,0.0005314974755501029,261968.7466571073
230831_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 0(15N), 1(13C)",9798277.0,"Arsenobetaine, 13C2",671727424.0,0.014586685982914403,7189603.000220951
230831_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 0(15N), 1(13C)",10509854.0,"Arsenobetaine, 13C2",573919808.0,0.01831240855168393,9025967.078380423
230831_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 0(15N), 1(13C)",8381270.0,"Arsenobetaine, 13C2",474601984.0,0.017659576408344722,8704193.925664999
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",8016279.0,"Arsenobetaine, 13C2",564483584.0,0.014201084366697899,6999544.577074837
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",8717076.0,"Arsenobetaine, 13C2",558457088.0,0.015609213648300941,7693594.652573169
